,id_str,text,lang,created_at,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,"('user', 'id_str')"
2240,737273461043777536,"RT @enpaiszeta: Las aerolíneas Lufthansa y Latam se despiden, ya no volarán a Venezuela. Gobierno no ha cancelado la deuda. https://t.co/qK…",es,Mon May 30 13:24:25 +0000 2016,,,,4217567973
2241,737273464839655424,RT @ANDRES_CANO42: La compañía alemana @lufthansa  deja de volar a la Venezuela chavista https://t.co/jcJ4R3EYj7 https://t.co/9dzObJYlpp,es,Mon May 30 13:24:26 +0000 2016,,,,2353710014
2242,737273476382359552,RT @humbertotweets: Venezuela le debe más de 100 millones de dólares a Lufthansa https://t.co/XfkO3lOWQK,es,Mon May 30 13:24:29 +0000 2016,,,,155031377
2243,737273478051696640,RT @EtihadAirways: Be pampered in the Six Senses Spa and Style and Shave areas within our new First Class Lounge and Spa #Reimagined https:…,en,Mon May 30 13:24:29 +0000 2016,,,,72464494
2244,737273492668874752,@raquelcalatayud rumbo a Valladolid atrapada en el mal servicio de @Ryanair,es,Mon May 30 13:24:33 +0000 2016,,204693414,raquelcalatayud,428617802
2245,737273492727566338,@raquelcalatayud rumbo a Valladolid atrapada en el mal servicio de @Ryanair,es,Mon May 30 13:24:33 +0000 2016,,204693414,raquelcalatayud,248605721
2246,737273502521266176,Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/lyoRIdhOqp,es,Mon May 30 13:24:35 +0000 2016,,,,2428893019
2247,737273502689075200,RT @ANDRES_CANO42: La compañía alemana @lufthansa  deja de volar a la Venezuela chavista https://t.co/jcJ4R3EYj7 https://t.co/9dzObJYlpp,es,Mon May 30 13:24:35 +0000 2016,,,,111992715
2248,737273525917102080,RT @markduursma: Piloten #airfrance stemmen voor langdurige staking https://t.co/KgOiH01gLI,nl,Mon May 30 13:24:41 +0000 2016,,,,317231859
2249,737273540181917696,Lufthansa Venezuela Uçuşlarını Askıya Alıyor - http: ... https://t.co/4CXvrfP0iB,tr,Mon May 30 13:24:44 +0000 2016,,,,4040687092
2250,737273545588412418,"RT @MCFC: Some pretty impressive stats from @SAPSports!

Vote for your @EtihadAirways POTS: https://t.co/p2SZRzycX5 https://t.co/HyuRYvt9Wk",en,Mon May 30 13:24:45 +0000 2016,,,,721304945010585601
2251,737273558104219648,@Ryanair Any indication of what destinations will be impacted by Friday's French ATC strikes? Due to fly to Milan...,en,Mon May 30 13:24:48 +0000 2016,737257255385468928,1542862735,Ryanair,22136554
2252,737273576177426432,Happy Memorial Day Weekend from ALB! Remembering those who GAVE ALL. 🇺🇸@AmericanAir https://t.co/WZuEfK13Wa,en,Mon May 30 13:24:53 +0000 2016,,,,20891855
2253,737273580493361152,Offerte #Ryanair da Roma Fiumicino https://t.co/VA2PgZfMDz,it,Mon May 30 13:24:54 +0000 2016,,,,626745302
2254,737273581055283204,@KLM It's not too late to change your mind! There's still the 747-8. It will help retain some loyal frequent flyers! And new ones too!,en,Mon May 30 13:24:54 +0000 2016,737191857944301571,56377143,KLM,280131920
2255,737273584268288000,Lufthansa Venezuela Uçuşlarını Askıya Alıyor - http: ... https://t.co/phV1K2glti,tr,Mon May 30 13:24:55 +0000 2016,,,,4040687092
2256,737273630967640065,RT @elestimulo: Lufthansa suspende vuelos a Venezuela de manera temporal https://t.co/NLXy8JvObH https://t.co/FbCUEJEOS8,es,Mon May 30 13:25:06 +0000 2016,,,,84934180
2257,737273636365701121,@KLM Hi any progression on this?,en,Mon May 30 13:25:07 +0000 2016,737254189949149184,235154292,NiceDiceDesign,235154292
2258,737273641205936130,"@MCFC @EtihadAirways 

KEVIN DE BRUYNE or FERNANDINHO for me. AGUERO Blew hot and Cold this season.",en,Mon May 30 13:25:08 +0000 2016,732897170022531072,14573900,MCFC,157454526
2259,737273642296430592,les pilotes ils sont là ils tatent plus de 10 000 balles par mois et ils font grève. cimer. #airfrance,fr,Mon May 30 13:25:08 +0000 2016,,,,307382155
2260,737273653734313984,RT @SingaporeAir: #Fashion capital w/ a renowned #opera house &amp; #football team. Can you guess our destination this month? https://t.co/RQlI…,en,Mon May 30 13:25:11 +0000 2016,,,,4576040003
2261,737273655504310273,@KLM @KLM_UK is it true your getting rid of your 747's? I need to fly one to St Maarten 😊😊,en,Mon May 30 13:25:12 +0000 2016,,56377143,KLM,3229099313
2262,737273658285150208,"""The US fears the consequences"" — um, no, given US support for the 2002 coup, it is likely ecstatic
@adamjohnsonNYC https://t.co/OtKbm5B7QJ",en,Mon May 30 13:25:12 +0000 2016,737258836969426944,756331316,adamjohnsonNYC,852269288
2263,737273661179056128,@TheArbiter1 lol many said the same thing about the Wright Bros &amp; Kingsford Smith Today their grandkids' super funds invest in Qantas,en,Mon May 30 13:25:13 +0000 2016,737271206613684225,1512652855,TheArbiter1,17114432
2264,737273662898900992,RT @TheSun: EasyJet to turn away fliers who arrive with less than half an hour until their flight https://t.co/UBywuj49Jw https://t.co/VSDT…,en,Mon May 30 13:25:13 +0000 2016,,,,3906395656
2265,737273689352380416,RT @periodicovzlano: ¡Más aislados! Lufthansa confirma que se va de Venezuela https://t.co/ctZXzmYpoh https://t.co/zxzS6eCape,pt,Mon May 30 13:25:20 +0000 2016,,,,3242319215
2266,737273691504021504,"RT @JorgeGuardia_: Hoy, la magia apareció de nuevo...

#VIISpotterDayMAD
@AmericanAir https://t.co/kw7ZTuVJq7",es,Mon May 30 13:25:20 +0000 2016,,,,2883080885
2267,737273697241858048,Voli low cost:  penale di 105 euro per i passeggeri EasyJet che non si presentano con almeno 30 minuti di anticipo  https://t.co/KnvZOkpQAN,it,Mon May 30 13:25:21 +0000 2016,,,,316373078
2268,737273705898881024,RT @ANDRES_CANO42: La compañía alemana @lufthansa  deja de volar a la Venezuela chavista https://t.co/jcJ4R3EYj7 https://t.co/9dzObJYlpp,es,Mon May 30 13:25:24 +0000 2016,,,,2894304536
2269,737273725079433216,I'm at The Qantas Hong Kong Lounge in Chek Lap Kok https://t.co/A2awBavEnP,in,Mon May 30 13:25:28 +0000 2016,,,,156258014
2270,737273726836875264,RT @annettekiel: Aerolínea alemana Lufthansa suspende vuelos a Venezuela. Muy bien. No vale la pena para nada. https://t.co/Sk8MbVA8ym,es,Mon May 30 13:25:29 +0000 2016,,,,321108372
2271,737273755437662208,REVIEW: Why #Qantas premium economy is worth twice the price of... https://t.co/t654noBnqI,en,Mon May 30 13:25:35 +0000 2016,,,,2603224578
2272,737273787096432640,BBC Mundo - Lufthansa suspende sus vuelos a Venezuela https://t.co/0CHQisQler,es,Mon May 30 13:25:43 +0000 2016,,,,1710975954
2273,737273819069591552,@HeathrowAirport Exactly. Spirit of Ryanair.,en,Mon May 30 13:25:51 +0000 2016,737272627274752000,20823928,HeathrowAirport,600346866
2274,737273824161505280,https://t.co/ymhrXO1uZf #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:52 +0000 2016,,,,4130868855
2275,737273825264553985,https://t.co/1YvZ6zKmVF #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:52 +0000 2016,,,,4130868855
2276,737273826321522692,https://t.co/S8CoMRO4Dd #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:52 +0000 2016,,,,4130868855
2277,737273827361718278,https://t.co/6Pw5SpA6pT #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:52 +0000 2016,,,,4130868855
2278,737273828338991104,https://t.co/6WaC0MK13Z #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:53 +0000 2016,,,,4130868855
2279,737273827697274880,Venezuela le debe más de 100 millones de dólares a Lufthansa - https://t.co/Q8JTXNRkgK https://t.co/YpFxUmwljt,es,Mon May 30 13:25:53 +0000 2016,,,,519706573
2280,737273829433724928,https://t.co/DRYhNyEx7k #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:53 +0000 2016,,,,4130868855
2281,737273830545186818,https://t.co/lDcO8Qj8DU #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:53 +0000 2016,,,,4130868855
2282,737273831757320192,https://t.co/tfVE5qvjga #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:54 +0000 2016,,,,4130868855
2283,737273833053409280,https://t.co/7sHc9IMUPr #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:54 +0000 2016,,,,4130868855
2284,737273834047479808,https://t.co/CpYUkG7UKe #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:54 +0000 2016,,,,4130868855
2285,737273835226071041,https://t.co/cXnFDAcaEN #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:54 +0000 2016,,,,4130868855
2286,737273836165574656,https://t.co/0S4mYQeKgy #iHeartAwards #LadyGaga #TripleThreat,und,Mon May 30 13:25:55 +0000 2016,,,,4130868855
2287,737273844868780032,RT @ECGAsset: Lufthansa suspende operaciones en Caracas por no poder repatriar ganancias https://t.co/JSVEf1hcfQ https://t.co/l56v9w0wHD,es,Mon May 30 13:25:57 +0000 2016,,,,229152017
2288,737273849901944832,"Man City: Some pretty impressive stats from SAPSports!

Vote for your EtihadAirways POTS: https://t.co/GW84J3aGZt",en,Mon May 30 13:25:58 +0000 2016,,,,2847978317
2289,737273850916941824,RT @itele: #AirFrance &gt; Les pilotes du syndicat majoritaire votent le principe d'une grève longue,fr,Mon May 30 13:25:58 +0000 2016,,,,20506063
2290,737273856474238976,Trying to use @Qantas points to book a flight but it won't let me. Guess it's time to go back to @VirginAustralia,en,Mon May 30 13:25:59 +0000 2016,,,,57883917
2291,737273860148613120,RT NoticiasVenezue: Venezuela le debe más de 100 millones de dólares a Lufthansa https://t.co/6zxOaF9l9V,es,Mon May 30 13:26:00 +0000 2016,,,,1120459002
2292,737273863248203776,"KLM: andrechaos Não fique triste, André! É hora de nosso pássaro azul descansar um pouco. =)",pt,Mon May 30 13:26:01 +0000 2016,,,,3031204060
2293,737273865362112512,KLM: 681Malaka &gt;&gt; houden: https://t.co/gFTcObaSec. Wie weet dat er een leuke mogelijkheid voor je tussen staat! &lt;&lt;,nl,Mon May 30 13:26:02 +0000 2016,,,,3031204060
2294,737273865315979264,RT @miguelhotero: Lufthansa cancela los vuelos a Caracas por el caos económico https://t.co/kxdoY8PSgh vía @el_pais,es,Mon May 30 13:26:02 +0000 2016,,,,848632250
2295,737273866498756609,"KLM: romanaxle We see that you've been rebooked, and we also sent you a Direct Message with your flight details. Anything else we can help …",en,Mon May 30 13:26:02 +0000 2016,,,,3031204060
2296,737273867572514816,"KLM: PhuongBoiNguyen Dat is spijtig om te horen, Phuong. Heb je het grondpersoneel aangesproken?",nl,Mon May 30 13:26:02 +0000 2016,,,,3031204060
2297,737273868671455232,"KLM: AmyGuttman1 Looking at your flight we can see there is no availability in Business Class perhaps that's why you were turned down, Amy.…",en,Mon May 30 13:26:02 +0000 2016,,,,3031204060
2298,737273870017810432,"KLM: mille319 Maybe you will see her again on your next flight with us, Mille! No worries about it! We are all happy to help.",en,Mon May 30 13:26:03 +0000 2016,,,,3031204060
2299,737273871846518789,KLM: AmyGuttman1 &gt;&gt;We regret to hear about your disappointment with the process and we hope we can change your mind next time given the cha…,en,Mon May 30 13:26:03 +0000 2016,,,,3031204060
2300,737273872903503872,"KLM: antonb Hallo Anton, dat is vervelend. Heb je de link geopend? Zou je dit kunnen proberen in een andere browser? Ook ontvangen &gt;",nl,Mon May 30 13:26:03 +0000 2016,,,,3031204060
2301,737273874715402240,KLM: antonb &gt; we graag een screenshot hiervan via Direct Message. Dan kijken we even met je mee.,nl,Mon May 30 13:26:04 +0000 2016,,,,3031204060
2302,737273876833538049,"British_Airways: Lhm1960 We’re really sorry, Lynne. Are you away from home? If you need to buy any essentials, keep the receipts and let us…",en,Mon May 30 13:26:04 +0000 2016,,,,3031204060
2303,737273875948535808,KLM: _solcito_ Hemos respondido su mensaje directo,es,Mon May 30 13:26:04 +0000 2016,,,,3031204060
2304,737273877668212736,"KLM: kayking155 Please note, not all tickets are changeable, Godson. You may proceed via ""MyTrip"", or you can send us your booking code via…",en,Mon May 30 13:26:04 +0000 2016,,,,3031204060
2305,737273878003781632,"British_Airways: marbolinchina We’re sorry the meal wasn’t suitable for you, Mark. We’ll pass on your comments to our Catering manager.^Cor…",en,Mon May 30 13:26:05 +0000 2016,,,,3031204060
2306,737273878741983233,"British_Airways: marbolinchina Otherwise, we're pleased your check in and flight was more enjoyable. 2/2^Corry",en,Mon May 30 13:26:05 +0000 2016,,,,3031204060
2307,737273878758690816,"KLM: mcmelisacan Hoi Melisa, we snappen de verwarring. Zou je ons haar boekingscode toe kunnen sturen in een Direct Message? &gt;&gt;",nl,Mon May 30 13:26:05 +0000 2016,,,,3031204060
2308,737273879719235584,"British_Airways: craigjmcw Which flight are you connecting to, Craig? We hope you made it!^Corry",en,Mon May 30 13:26:05 +0000 2016,,,,3031204060
2309,737273879979253760,KLM: mcmelisacan &gt;&gt; We bekijken graag haar actuele vluchtstatus! &lt;&lt; https://t.co/8F9MIyVpw3,nl,Mon May 30 13:26:05 +0000 2016,,,,3031204060
2310,737273881845768192,"KLM: chrischass We are all here to help, Chris. Should you want us to check your booking, you know what to do! ;)",en,Mon May 30 13:26:05 +0000 2016,,,,3031204060
2311,737273882470682624,Gobierno de Venezuela le debe a Lufthansa más de 100 mln dlr https://t.co/aQHX0npDoy https://t.co/iup8lxwqPE,es,Mon May 30 13:26:06 +0000 2016,,,,521263632
2312,737273883640881153,"KLM: We aim to create a safe and motivating environment for our employees. https://t.co/fUaMRc9A3e #CSRreport2015
https://t.co/5ej9FY2FaF",en,Mon May 30 13:26:06 +0000 2016,,,,3031204060
2313,737273885633175552,"KLM: shira1976 Don't get us wrong, Shira. We are saddened to see her go. But we thank you for your kind words toward her. She sure is great.",en,Mon May 30 13:26:06 +0000 2016,,,,3031204060
2314,737273887017295873,"KLM: tha_rami Thank you for the appreciation, Rami. We are glad that you could assist us make his birthday perfect. That's one of a kind. :)",en,Mon May 30 13:26:07 +0000 2016,,,,3031204060
2315,737273889080889344,"KLM: andrechaos Verdade, Andre!",es,Mon May 30 13:26:07 +0000 2016,,,,3031204060
2316,737273890540490752,"KLM: JasperWLammerti Wat vervelend om te horen dat je vlucht geannuleerd is, Jasper. Stuur even je boekingscode in een Direct Message &gt; &gt;",nl,Mon May 30 13:26:08 +0000 2016,,,,3031204060
2317,737273891572310016,KLM: JasperWLammerti dan kijken wij naar de alternatieven. &lt; &lt;,nl,Mon May 30 13:26:08 +0000 2016,,,,3031204060
2318,737273907808501760,"RT @hrkbenowen: Lufthansa suspends flights to Venezuela amid the country's ongoing economic crisis

 https://t.co/g8ARDfXTn4 https://t.co/G…",en,Mon May 30 13:26:12 +0000 2016,,,,152589746
2319,737273912053006336,Venezuela's isolation grows as Lufthansa cancels flights to Caracas - CNBC https://t.co/vRfC4w4xGb,en,Mon May 30 13:26:13 +0000 2016,,,,3056946657
2320,737273924870803456,"RT @KLM: KLM will be saying goodbye to the “Grand Old Lady” of the fleet, the Boeing 747. #KLMblog https://t.co/0h9Zo4iRCT https://t.co/gaw…",en,Mon May 30 13:26:16 +0000 2016,,,,1340907074
2321,737273936505909248,"#Lufthansa suspenderá #vuelos a #Venezuela desde el 17 de junio

https://t.co/XZA8J1JVew https://t.co/4wIEoRKeyl",es,Mon May 30 13:26:19 +0000 2016,,,,4175098936
2322,737273939743903744,Lufthansa will suspend flights between Caracas and Frankfurt beginning June 18  https://t.co/muVB5Ou8Wf via @business,en,Mon May 30 13:26:19 +0000 2016,,,,1184438742
2323,737273954298155009,RT @DiariodeCaracas: Gobierno de Venezuela le debe a Lufthansa más de 100 mln dlr https://t.co/aQHX0npDoy https://t.co/iup8lxwqPE,es,Mon May 30 13:26:23 +0000 2016,,,,1881585853
2324,737273986791395328,@British_Airways also I do not seem to have received any avios or tier points for the outbound journey. Please can you look into this. Thx,en,Mon May 30 13:26:30 +0000 2016,737273294521524224,73457573,ChrisMGiles81,73457573
2325,737273996257955840,RT @AlbertoRavell: Venezuela le debe a Lufthansa más de 100 millones de dólares https://t.co/ZHKPKzPhf3,es,Mon May 30 13:26:33 +0000 2016,,,,111947101
2326,737273999894384640,@BrusselsAirport @lufthansa @FlySWISS Still no news on my luggage. Tried to call many times but no answer. Even somebody locally checked ...,en,Mon May 30 13:26:34 +0000 2016,737174424865103872,88878382,BrusselsAirport,15672728
2327,737274003547656192,What was the 747 doing ? Odd for Manch! https://t.co/Pbf3JXW4PB,en,Mon May 30 13:26:34 +0000 2016,,,,1336409731
2328,737274006663876612,@KLM passenger has only 1 word name. How to fill the First &amp; Last Name when buy KLM ticket online?,en,Mon May 30 13:26:35 +0000 2016,,56377143,KLM,41380067
2329,737274019314081793,"@ryanair 11.35 stansted to Limoges, no 14.30 and we're still sitting on the tarmac. What's going on?",en,Mon May 30 13:26:38 +0000 2016,,1542862735,Ryanair,78365262
2330,737274028633788417,"@KLM @KLM_UK first time travelling with you and what a disgrace. Delays, cancellations and now stuck in Amsterdam missing a friends wedding",en,Mon May 30 13:26:40 +0000 2016,,56377143,KLM,599505963
2331,737274028851924992,RT @manelmontanes: @raquelcalatayud rumbo a Valladolid atrapada en el mal servicio de @Ryanair,es,Mon May 30 13:26:41 +0000 2016,,,,204693414
2332,737274036863041536,RT @ANDRES_CANO42: La compañía alemana @lufthansa  deja de volar a la Venezuela chavista https://t.co/jcJ4R3EYj7 https://t.co/9dzObJYlpp,es,Mon May 30 13:26:42 +0000 2016,,,,436602191
2333,737274038284918784,"@ManonLWW @KLM Heb je ook een airline nr., die op je e-ticket staat? Is n.l. het boekingsnr bij KLM. Ik had t zelfde ;-)",nl,Mon May 30 13:26:43 +0000 2016,737270442868789248,2228504300,ManonLWW,25864853
2334,737274040906330114,Les BATARDS ils vont couler la boîte !!! #SNPL #AirFrance  https://t.co/E8eTy4nYIY,fr,Mon May 30 13:26:43 +0000 2016,,,,3927721347
2335,737274067233964032,RT @LaVeronicaRo: Venezuela debe a Lufthansa más de $100 millones https://t.co/2zFlHYTSyn https://t.co/yhT6vYGH9Y,es,Mon May 30 13:26:50 +0000 2016,,,,142090024
